read_id	mean_q	model
8bfaefce-1dbd-478b-a2cc-477cc6227d8a	17.007	fast
3a6553c5-c4c0-4217-a41d-77ee26357f75	25.150	fast
d846ed58-47ec-4100-b105-d901a7a72162	25.334	fast
9989e8d9-250b-4eaf-8a3e-c275c901eadf	20.123	fast
7461e757-f7e8-4441-b5a2-5409d566a565	5.985	hac
9559a249-8758-44af-9655-db14402aa242	5.214	hac
5bdf5fe7-380d-42c3-97ab-b5dc92771bc1	21.077	fast
e9c66611-e2b9-4d63-bde8-948e0a99bb1c	15.958	fast
4e78c52e-d850-41ce-917a-ecb634183a2d	16.761	fast
071ac60c-300a-470c-8556-49baea883981	9.052	hac
91c0df0e-4dc8-44e9-bf41-753e3213eb99	22.501	fast
753e9537-e3f3-49c2-a8d7-2d47aa635a74	24.482	fast
353aafeb-877a-4774-9144-7bc5a02887c6	20.538	fast
3ce5f5d8-adb4-4ed3-8b35-256315717a3a	22.104	fast
c5d8dfc4-b5d9-49d0-bc92-9fda3092ec60	21.063	fast
c86f8886-81f9-4f5a-99f4-2ea4d22353b4	22.302	fast
da9c1665-4846-4750-bdcc-c9d7302fe0b8	21.086	fast
5e965e30-1a2f-4137-a7f8-f04e08dec3b4	25.988	fast
9007684e-8000-49b9-a103-36d3b603e1d6	22.473	fast
20ce9177-43c2-4e2d-8914-fc6dd7b2ca15	12.718	fast
0f272ea8-8743-40d1-bf0e-4a8be3d511fc	25.519	fast
d888d51d-dc58-419c-9b07-3189c17deb01	23.747	fast
07411305-f9cf-4d4e-8c19-3d62b561fec3	24.267	fast
cb490e97-b79c-43f2-aa4b-0c8c4cc06f2e	12.872	fast
b56612d3-310f-4d1b-a12f-48adb0869b04	23.086	fast
436f2db8-f6d6-4922-be52-46ddf263bd7f	23.512	fast
c3c038fc-4d41-4ac6-af8d-24c0e01c55bf	10.713	fast
9d8f0d63-933e-43e9-a309-0581667aea92	16.183	fast
b9bfbd6a-eafe-424c-acdd-432466b6188b	26.154	fast
4de0d397-b0d0-4fac-adc2-d66bb39216bb	9.013	hac
fb554d1c-2c1c-49fe-8d53-571bede27b37	17.653	fast
c75bc756-7f8d-4232-8527-79acda9455c8	25.173	fast
3e47a9d8-da45-42c9-b28a-71f0059d31c5	12.950	fast
dc2e3b6e-b075-4b7e-ad75-92cc25e70a5c	21.149	fast
12cac764-8157-4868-8852-e2e72462688a	26.501	fast
627d7426-4a38-4183-98c0-9fddb3457012	22.751	fast
661c3c15-574f-493d-a2dc-fdd03559136b	21.384	fast
61cb50ad-00d6-4394-8cbd-5328cec4c0da	25.710	fast
ed2d3e74-3dc5-4b68-91d3-ee0920b4aec7	24.319	fast
54ff7ea2-83fb-4f59-975c-1c2c4f315063	19.453	fast
ec11ce51-72f1-4d8f-9729-03aac63ce5d1	9.804	hac
57294656-28aa-428d-96d6-ecc51454ec69	23.988	fast
02d671d1-9749-488e-92a4-089b1d3295ab	8.970	hac
349bcc0c-95cd-4717-ac76-6b6b3f30214c	8.986	hac
41d1938d-cbc3-45bf-af73-65b4894d0b34	24.255	fast
7c20aac1-e8e5-4a04-9678-cba62027e868	22.405	fast
15392bfa-e1c8-48f0-89f0-766f955af545	25.739	fast
63fc197f-a0a9-4880-9ffe-eddff666d582	25.609	fast
256b5f79-7dda-4a7e-a850-07e7e4d0c1f6	19.686	fast
4c199b31-f5b8-4e8a-83b3-fdf42475d2ca	26.193	fast
f991b357-c28d-47aa-925e-c721a4628afb	25.566	fast
2a8d059b-3bd7-4183-a683-a2cad81a1463	24.317	fast
b3d9212b-1a96-4239-a6c4-afd41a2e85fb	24.962	fast
5e872df5-df1d-47a6-a9bb-421d2ebe7279	19.143	fast
8e4f38a0-f4bb-48b5-bed4-9b40072da7c2	6.627	hac
894ec906-0704-4c23-95d7-6c68f0c7ff68	26.852	fast
2c56088d-d389-4c0b-aa5c-85464c6d47ee	21.136	fast
fda093ee-186f-42cb-8fec-0d395271185a	5.000	hac
aa272514-c216-4125-b228-1bc0ed934659	18.723	fast
0cef90d0-4964-4ff2-a4c0-d759bdf4c626	26.636	fast
98eca0b0-537b-43e4-a892-d79d899006e9	25.272	fast
33646dbd-4566-405b-b427-34cce4e12965	24.733	fast
f4d6ba17-76a1-4a1b-a662-10ed15a808c2	15.628	fast
3ffc3da5-5310-4af1-82bc-05085bff73ec	27.252	fast
ec68ba6a-fe99-42d3-95b9-87a47b769135	23.347	fast
c737d746-423b-43e8-bb2e-f43e003b1163	19.032	fast
2df5c365-3bd2-4cfc-9cd1-679c1f9f82b9	8.976	hac
da0ae4a3-993b-4a2c-b807-f5eddb3fe0d5	23.687	fast
db1ac5a2-610f-4bca-9f2c-9f0af3f98f90	24.625	fast
3fe84b83-42ae-4e6d-b1b3-916bfac93442	25.329	fast
da9c6e59-d771-4ceb-ba53-607f42473827	23.098	fast
4638969f-1f0a-4df3-addb-7eef80382781	5.832	hac
ec4afa59-1ff1-4342-909f-f1bbf3d95433	21.528	fast
245ed762-dc35-4bf5-a1d4-701ed298454a	20.607	fast
97f0e604-0348-4040-9c51-24121b7333bd	26.606	fast
62ed8392-3e67-4897-a0fa-407e78b33b35	21.693	fast
4df14690-8fb5-4b83-8f92-2189411484cc	9.886	hac
72e4eccd-dcb4-4bf9-ae6a-aed7810894e1	28.090	fast
85971b2b-d18c-4d4b-a3a2-bfd158144496	22.108	fast
7ae6caad-1fb5-46ba-8699-1a984c01bb1d	23.492	fast
f1da2ca0-fa64-4cb6-8e0d-1fe778a397db	23.139	fast
69aa61dc-c89a-45e2-abef-f1cad6dd9a48	7.216	hac
09b2d4f0-4bef-4e6d-82b6-1523e815ba64	8.175	hac
978410db-67d9-4797-9704-b38e474852cb	8.828	hac
403b6d81-56bf-4236-b591-cc6e6fd91b42	20.128	fast
2d5b5e25-49e1-4214-ae7c-ca73bef3bd85	25.589	fast
59eaa662-88e3-44cd-94e7-2c3c833156f1	21.845	fast
baf93602-7914-45fb-aab6-66773a7c243c	23.885	fast
5fbe5859-a786-4b1a-9c03-25daf400b177	21.565	fast
84126797-2c00-4ce3-af95-106ac0dfb98a	24.205	fast
2d98bc7e-6274-470b-8e55-68991042c0ff	8.860	hac
40935e69-42d1-4395-8ff5-efb0d08cf658	8.231	hac
18481bde-cc3d-4c7c-8c88-ca95e6a93be4	22.265	fast
0469faa6-bba8-44b1-abf1-2bb68d471ab9	23.034	fast
c6010d4a-baa1-4b54-b978-99740ce00d85	21.726	fast
2b3508ff-d267-4a0d-87ff-ee7c7422fd97	27.144	fast
6cb1d480-39a5-4b76-a67c-e4bf5d57a0ee	6.922	hac
8afb64f3-d05c-4e77-acff-eb660ce8a55e	8.413	hac
b5608f57-7468-42a2-aea4-f2b06d3ddc2d	24.313	fast
e63292a0-b45d-406c-b993-20692af6483f	24.334	fast
cff7a3c7-db1a-4414-8d2f-720be7fd6a6a	8.544	hac
f9d8a453-2df1-4d12-8698-ee7d22f85bb4	24.266	fast
8d1f2695-25f2-4d60-a5ba-cf201a2c189e	25.323	fast
6298d89c-d13c-44e5-83a2-ebb1c04c117c	14.909	fast
c3551a71-1946-4aff-9ace-b241f577835f	22.930	fast
36f50c3f-d932-46aa-b406-41c849ee74e3	9.065	hac
05e075a0-ed38-4bf6-b54a-3bb6a711b3ba	22.310	fast
98b013ed-648c-4252-8c74-061cfed10c8d	26.778	fast
8d1ccabb-d205-41a5-82a7-d5ecdf9f3cec	21.521	fast
5e4e417d-8922-4b71-a719-e768540f2063	25.706	fast
96d13258-1911-4879-9bc1-8aaf880535ab	12.081	fast
609bd617-8781-425c-a70e-aaeb4270b044	23.708	fast
84141958-984a-4dba-a877-94faecd9260d	12.642	fast
72bebda3-4a62-4b3d-b0f1-bde9d248ac18	8.287	hac
7520e094-b9ef-47d1-a58a-7a4e2bd4409f	26.071	fast
434f7610-a896-4a3d-8de1-552b177cb823	24.113	fast
664a84bb-7ca1-4bc6-89a5-3ea85422253a	24.214	fast
584b35d3-a421-494a-bcaa-ea306ad0827a	17.917	fast
12dbdc8c-bf64-470c-bf05-d23b9b8b9ab8	13.943	fast
96ecef44-d713-42fa-820e-4f7a9a201e2b	15.159	fast
2742ddbe-2bfc-422e-a34d-5e29fa4f205c	25.646	fast
ed692c56-9928-478c-9ae6-17058abdd8e6	27.022	fast
d94db11d-14e9-448c-8d11-111d6cc0736d	27.766	fast
c6398679-3fd4-4c4d-9434-a1911a17737d	7.736	hac
c921df47-51eb-4254-a47b-daebd20889bb	21.946	fast
d8e457f1-4c23-4a46-a656-8ad60e8c79be	20.194	fast
0070d799-0649-4eb6-895a-28be3595a87b	22.616	fast
57c03184-579f-4440-95d5-e2f6df6674dd	24.460	fast
4b3856e1-917c-42ea-9145-ce67c7c88606	24.080	fast
ef209873-0722-4930-a639-6f5141310531	9.260	hac
9b197278-73ee-4212-928f-e77ef6bd695a	23.503	fast
ef1336ab-c3c9-4225-bbbe-f5f7e2b0403d	24.015	fast
42717bc0-f981-4a38-91b1-32b4446c364d	19.387	fast
a172a6b6-33c6-4ce0-97b0-5d3d8e5625eb	7.575	hac
6a2eadae-d45f-4507-9dd9-71f8ba1ec5fb	26.169	fast
344603eb-0a88-462a-936f-e6bb17d7cdd3	25.985	fast
c05307ef-aafc-4728-ab81-5342ef860211	21.603	fast
22057c1d-0ecf-42b6-92ca-55af4e306a0f	23.224	fast
47f7e3c9-2b99-430a-b643-2ea18954a3e7	9.204	hac
96a8a98a-65e4-4a8b-a6c6-82f70e3539aa	21.721	fast
75180e9a-bc9c-4b10-87e8-3281863ebbd1	9.065	hac
02008639-d0d1-4cce-b437-290b1940e77a	22.895	fast
f051778c-deed-468d-9bdf-f6751e4ee001	25.248	fast
a3dea0cc-e571-4c71-8394-a92507336d55	23.069	fast
840a1936-84b8-4598-8412-a357f2937c3f	27.488	fast
7544293e-3eb2-4fbf-bd2f-9e825421079c	20.556	fast
f619091b-a196-4074-9ada-c16f2c62c66a	4.787	hac
da1b8cb5-0685-4c9e-b991-e34f743deb91	26.694	fast
eec582a6-bc7e-4fc5-bef8-520a75f7ddfa	21.138	fast
ac8db397-dc5a-4509-bd0c-1c3ad86d9ef5	20.192	fast
8bcb5f43-7670-4e93-8ba4-a8b299f2f683	6.478	hac
c08444fa-1833-4ce8-a61c-9a8ccaeed9b6	23.048	fast
cd65da88-c1f8-43d4-82ae-78a5fd901702	18.887	fast
e5f7d71d-3a2e-4596-aa14-7d2d07406234	24.139	fast
b23535e2-6df4-40a2-a146-5978b82d8c70	20.269	fast
e7bd0c83-9724-469e-98ee-da035448c400	8.814	hac
5a7809a9-a663-4f18-a671-30209da7683a	10.463	fast
979feac4-398b-484b-9621-b1c867b25bfb	22.499	fast
61b54322-bed4-457b-a9b1-3b7a37a56992	9.949	hac
6e1f1cb6-4310-4de5-8a51-c15b4f114074	20.462	fast
89e96ce7-9343-4470-ae08-7c48678bdcd4	26.739	fast
453edc68-5dff-443f-89cd-fdb04a1ea087	9.180	hac
268027e3-166d-4cbe-bf9f-a160ed7ce017	16.736	fast
a4e4c071-28e9-4d43-b9c5-7134846f4987	10.504	fast
4b20a6ef-26ac-4efc-91cf-c929814fb039	25.125	fast
bcee494b-8a63-42ed-ab32-e1cf6f3e6fd0	28.151	fast
bd363b61-b990-478e-8cb2-42245b65a3be	25.456	fast
64af3182-9f9c-4bd8-855f-c8e50b0dcbe8	24.350	fast
8d3119ba-ed35-4339-9ed1-8ab267c0cbf1	26.051	fast
64851921-d4f5-4ee5-858a-92d04abb8506	9.725	hac
86fa5dff-de67-44b3-bcff-10bd44b462f4	26.321	fast
d1962d15-58e2-4d42-b9f6-1f57af5b153b	23.421	fast
f5d89e25-77eb-4d59-a0d5-7e6af90cdc1f	21.966	fast
678a352f-2f6e-43ef-a6f2-f4cd0b87bdfb	26.859	fast
ee2d974d-5e86-4671-83ae-299417c02e50	21.460	fast
8694e8e9-637e-4c08-bf60-94d79f270298	24.984	fast
31d8294d-0bb0-4f98-b6ca-ef0acdec71ee	25.905	fast
d5ebcf18-f788-483f-a953-624a953defc1	24.381	fast
cb00e2c4-b185-4a0d-8b80-bf2c67e2d58e	4.561	hac
c8f5b3bd-9422-469d-95af-42a0ab804dd9	22.274	fast
